#TimesAppear,108742,RANK,Freq,A,B,C
--------------------,-----------------------------------------------------------------------------------------------------------------------------------------,----------,,2,0,1000
12, saul,1306,,,,
12, scalar,1306,,,,
12, schaertel,1306,,,,
12, schneier,1306,,,,
12, sci.psychology,1306,,,,
12, scic,1306,,,,
12, scny,1306,,,,
12, scouts,1306,,,,
12, screening,1306,,,,
12, seahunt.imat.com,1306,,,,
12, sebastian,1306,,,,
12, secured,1306,,,,
12, securely,1306,,,,
12, sedans,1306,,,,
12, seema,1306,,,,
12, seeming,1306,,,,
12, sele_pntr,1306,,,,
12, selim,1306,,,,
12, seminary,1306,,,,
12, sender's,1306,,,,
12, seniors,1306,,,,
12, sentance,1306,,,,
12, sexy,1306,,,,
12, shaen,1306,,,,
12, shakespeare,1306,,,,
12, shane,1306,,,,
12, shaun,1306,,,,
12, sheltered,1306,,,,
12, shin,1306,,,,
12, shooters,1306,,,,
12, shortage,1306,,,,
12, shorting,1306,,,,
12, shos,1306,,,,
12, should've,1306,,,,
12, shuchuk,1306,,,,
12, shuts,1306,,,,
12, siemens,1306,,,,
12, silliness,1306,,,,
12, silverio,1306,,,,
12, singh,1306,,,,
12, singular,1306,,,,
12, sinister,1306,,,,
12, skipjacks,1306,,,,
12, slammed,1306,,,,
12, slate,1306,,,,
12, slices,1306,,,,
12, sliders,1306,,,,
12, slime,1306,,,,
12, soaked,1306,,,,
12, soap,1306,,,,
12, soapbox,1306,,,,
12, soc.motss,1306,,,,
12, soc.religion.islam,1306,,,,
12, soggy,1306,,,,
12, sojourner,1306,,,,
12, solves,1306,,,,
12, sophomore,1306,,,,
12, sorting,1306,,,,
12, spacewalks,1306,,,,
12, spam,1306,,,,
12, spanky,1306,,,,
12, sparcs,1306,,,,
12, specfp92,1306,,,,
12, specint92,1306,,,,
12, specter,1306,,,,
12, spector,1306,,,,
12, speedups,1306,,,,
12, spikes,1306,,,,
12, spinoza,1306,,,,
12, spoofing,1306,,,,
12, sprays,1306,,,,
12, ssn,1306,,,,
12, ssr,1306,,,,
12, staffs,1306,,,,
12, stalfos.engr.washington.edu,1306,,,,
12, stalled,1306,,,,
12, stat.com,1306,,,,
12, statues,1306,,,,
12, std_disclaimer.h,1306,,,,
12, steele,1306,,,,
12, stems,1306,,,,
12, stony,1306,,,,
12, strayed,1306,,,,
12, stroup,1306,,,,
12, stumbled,1306,,,,
12, stumbling,1306,,,,
12, sturdy,1306,,,,
12, subarus,1306,,,,
12, subsidiary,1306,,,,
12, subsistence,1306,,,,
12, substituting,1306,,,,
12, subsystems,1306,,,,
12, sucker,1306,,,,
12, suffix,1306,,,,
12, sug,1306,,,,
12, suicidal,1306,,,,
12, summons,1306,,,,
12, sunb.ocs.mq.edu.au,1306,,,,
12, sunee.uwaterloo.ca,1306,,,,
12, sunglasses,1306,,,,
12, sunk,1306,,,,
12, sunspot,1306,,,,
12, superhuman,1306,,,,
12, supermac,1306,,,,
12, supernova,1306,,,,
12, suppressing,1306,,,,
12, supremacy,1306,,,,
12, suresh,1306,,,,
12, surt.ifi.uio.no,1306,,,,
12, sustaining,1306,,,,
12, syllable,1306,,,,
12, syllogism,1306,,,,
12, sympathize,1306,,,,
12, synagogue,1306,,,,
12, synoptics.com,1306,,,,
12, t's,1306,,,,
12, t.a,1306,,,,
12, t.v,1306,,,,
12, t4,1306,,,,
12, taib,1306,,,,
12, taize,1306,,,,
12, tamsun.tamu.edu,1306,,,,
12, tarot,1306,,,,
12, tci,1306,,,,
12, teal.csn.org,1306,,,,
12, terminate,1306,,,,
12, terree,1306,,,,
12, tgif,1306,,,,
12, therapist,1306,,,,
12, theseas.ntua.gr,1306,,,,
12, thessalonians,1306,,,,
12, thunderbirds,1306,,,,
12, thyroxin,1306,,,,
12, tinnitus,1306,,,,
12, tint,1306,,,,
12, tissues,1306,,,,
12, titus,1306,,,,
12, tny,1306,,,,
12, topology,1306,,,,
12, topped,1306,,,,
12, torment,1306,,,,
12, townsend,1306,,,,
12, tradeoff,1306,,,,
12, transfering,1306,,,,
12, transpired,1306,,,,
12, transporter,1306,,,,
12, treason,1306,,,,
12, triples,1306,,,,
12, tu,1306,,,,
12, tumors,1306,,,,
12, tuvim,1306,,,,
12, tylenol,1306,,,,
12, ultimatum,1306,,,,
12, ultrasonic,1306,,,,
12, umar,1306,,,,
12, unclassified,1306,,,,
12, undef,1306,,,,
12, undertaken,1306,,,,
12, underwear,1306,,,,
12, unexplained,1306,,,,
12, unfavorable,1306,,,,
12, unisql,1306,,,,
12, unrest,1306,,,,
12, unsure,1306,,,,
12, untrained,1306,,,,
12, unusable,1306,,,,
12, upgradable,1306,,,,
12, uxbridge,1306,,,,
12, v65sabre,1306,,,,
12, vaccination,1306,,,,
12, valuation,1306,,,,
12, vandalize,1306,,,,
12, vanderbyl,1306,,,,
12, vax2,1306,,,,
12, vendor's,1306,,,,
12, venting,1306,,,,
12, vergolin,1306,,,,
12, verity,1306,,,,
12, vertically,1306,,,,
12, vessey,1306,,,,
12, vinge,1306,,,,
12, virginity,1306,,,,
12, visualize,1306,,,,
12, vivaldi,1306,,,,
12, vizquel,1306,,,,
12, vr6,1306,,,,
12, vzhivov,1306,,,,
12, w.a.s.t.e,1306,,,,
12, w4w,1306,,,,
12, walton,1306,,,,
12, warp,1306,,,,
12, warranties,1306,,,,
12, wartime,1306,,,,
12, wasley,1306,,,,
12, watchman,1306,,,,
12, wedlock,1306,,,,
12, westes,1306,,,,
12, whales,1306,,,,
12, whi,1306,,,,
12, whirr,1306,,,,
12, whiskey,1306,,,,
12, wickedness,1306,,,,
12, widget's,1306,,,,
12, wield,1306,,,,
12, wintach,1306,,,,
12, wollstein,1306,,,,
12, wool,1306,,,,
12, worded,1306,,,,
12, wrongly,1306,,,,
12, wrs.com,1306,,,,
12, wslack.uucp,1306,,,,
12, wuecl.wustl.edu,1306,,,,
12, xbiff,1306,,,,
12, xc,1306,,,,
12, xdvi,1306,,,,
12, xjs,1306,,,,
12, xprinter,1306,,,,
12, xtcreatemanagedwidget,1306,,,,
12, xtianity,1306,,,,
12, xtrealizewidget,1306,,,,
12, y2,1306,,,,
12, yake,1306,,,,
12, yildiz,1306,,,,
12, yugoslav,1306,,,,
12, zalapski,1306,,,,
12, zaphod.mps.ohio,1306,,,,
12, zechariah,1306,,,,
12, zen.sys.uea.ac.uk,1306,,,,
12, zephyr.grace.cri.nz,1306,,,,
12, zhitnik,1306,,,,
12, zimmerman,1306,,,,
12, zoroaster,1306,,,,
11, abbreviations,1307,,,,
11, aberdeen,1307,,,,
11, aberrant,1307,,,,
11, abnormal,1307,,,,
11, accesses,1307,,,,
11, accommodations,1307,,,,
11, accomplishing,1307,,,,
11, accounts_,1307,,,,
11, accumulation,1307,,,,
11, acorn,1307,,,,
11, acquaintances,1307,,,,
11, acutally,1307,,,,
11, adlib,1307,,,,
11, aesthetics,1307,,,,
11, afairs,1307,,,,
11, afs,1307,,,,
11, aft,1307,,,,
11, aggravation,1307,,,,
11, ahmadi,1307,,,,
11, airlines,1307,,,,
11, airmail,1307,,,,
11, alavi,1307,,,,
11, albright,1307,,,,
11, alcoholics,1307,,,,
11, alcor.concordia.ca,1307,,,,
11, alink:chuq,1307,,,,
11, alley,1307,,,,
11, alleys,1307,,,,
11, allocating,1307,,,,
11, allowable,1307,,,,
11, alt.activism,1307,,,,
11, alt.sex,1307,,,,
11, alteration,1307,,,,
11, alu,1307,,,,
11, amal,1307,,,,
11, amateurs,1307,,,,
11, ambition,1307,,,,
11, ame,1307,,,,
11, amplified,1307,,,,
11, amplify,1307,,,,
11, analyse,1307,,,,
11, anglo,1307,,,,
11, annex,1307,,,,
11, annotation,1307,,,,
11, anthropology,1307,,,,
11, anticipated,1307,,,,
11, appease,1307,,,,
11, archival,1307,,,,
11, argument's,1307,,,,
11, arson,1307,,,,
11, articulated,1307,,,,
11, ascertain,1307,,,,
11, ascribe,1307,,,,
11, asher,1307,,,,
11, assassinate,1307,,,,
11, astronautical,1307,,,,
11, atae,1307,,,,
11, atheist's,1307,,,,
11, athiesm,1307,,,,
11, athletic,1307,,,,
11, atmanager,1307,,,,
11, atrocity,1307,,,,
11, attmail,1307,,,,
11, attributions,1307,,,,
11, atty,1307,,,,
11, axed,1307,,,,
11, aziz,1307,,,,
11, azw,1307,,,,
11, babble,1307,,,,
11, baked,1307,,,,
11, bakken,1307,,,,
11, balloons,1307,,,,
11, balsamo,1307,,,,
11, bandit,1307,,,,
11, bandwagon,1307,,,,
11, bankruptcy,1307,,,,
11, barnaby,1307,,,,
11, barton,1307,,,,
11, battlefields,1307,,,,
11, batty,1307,,,,
11, bazaar,1307,,,,
11, bbq,1307,,,,
11, bby.com.au,1307,,,,
11, beal,1307,,,,
11, beezer,1307,,,,
11, bellcore,1307,,,,
11, bemoaning,1307,,,,
11, benevolence,1307,,,,
11, beng,1307,,,,
11, benning,1307,,,,
11, berube,1307,,,,
11, betrayed,1307,,,,
11, bill.ranck,1307,,,,
11, billington,1307,,,,
11, binah.cc.brandeis.edu,1307,,,,
11, bjorn,1307,,,,
11, blackbody,1307,,,,
11, blanking,1307,,,,
11, blasts,1307,,,,
11, blithely,1307,,,,
11, blurred,1307,,,,
11, bode,1307,,,,
11, boer,1307,,,,
11, bolick,1307,,,,
11, bombings,1307,,,,
11, boredom,1307,,,,
11, boudreau,1307,,,,
11, bourke,1307,,,,
11, bowyer,1307,,,,
11, bozos,1307,,,,
11, bradford,1307,,,,
11, bradley.edu,1307,,,,
11, brag,1307,,,,
11, breathable,1307,,,,
11, breathed,1307,,,,
11, brians,1307,,,,
11, bribery,1307,,,,
11, bricks,1307,,,,
11, broader,1307,,,,
11, broadly,1307,,,,
11, bronco,1307,,,,
11, bruiser,1307,,,,
11, buchberger,1307,,,,
11, bumpy,1307,,,,
11, burrill,1307,,,,
11, burying,1307,,,,
11, butch,1307,,,,
11, butchers,1307,,,,
11, buttonpressmask,1307,,,,
11, c23st,1307,,,,
11, c5sxi4,1307,,,,
11, c5t05k.db6,1307,,,,
11, c65oil,1307,,,,
11, c7,1307,,,,
11, cached,1307,,,,
11, cadence.com,1307,,,,
11, caleb,1307,,,,
11, calibration,1307,,,,
11, calle,1307,,,,
11, canaan,1307,,,,
11, canterbury,1307,,,,
11, capacitance,1307,,,,
11, capslock,1307,,,,
11, captivity,1307,,,,
11, caratzas,1307,,,,
11, cardiac,1307,,,,
11, cartoons,1307,,,,
11, carved,1307,,,,
11, caspian,1307,,,,
11, catechism,1307,,,,
11, cavallini,1307,,,,
11, cb3,1307,,,,
11, cbfsb.cb.att.com,1307,,,,
11, cbrooks,1307,,,,
11, ceej,1307,,,,
11, celebrations,1307,,,,
11, censor,1307,,,,
11, cern,1307,,,,
11, cesar,1307,,,,
11, cfaehl,1307,,,,
11, cfs,1307,,,,
11, ch981,1307,,,,
11, chant,1307,,,,
11, chants,1307,,,,
11, chat,1307,,,,
11, cheapo,1307,,,,
11, cheesy,1307,,,,
11, chemotherapy,1307,,,,
11, chloroquine,1307,,,,
11, choicers,1307,,,,
11, chokes,1307,,,,
11, chrisb,1307,,,,
11, chronology,1307,,,,
11, cinema,1307,,,,
11, cirrhosis,1307,,,,
11, claimants,1307,,,,
11, clare,1307,,,,
11, clash,1307,,,,
11, cleaners,1307,,,,
11, cleanse,1307,,,,
11, clements,1307,,,,
11, clesun.central.sun.com,1307,,,,
11, clin,1307,,,,
11, clumsy,1307,,,,
11, clutches,1307,,,,
11, coach's,1307,,,,
11, coax,1307,,,,
11, cobe,1307,,,,
11, coexist,1307,,,,
11, cogsci.berkeley.edu,1307,,,,
11, colds,1307,,,,
11, collaborative,1307,,,,
11, collider,1307,,,,
11, collie,1307,,,,
11, collier,1307,,,,
11, coma,1307,,,,
11, comm.mot.com,1307,,,,
11, commemorative,1307,,,,
11, communicator,1307,,,,
11, company's,1307,,,,
11, compliment,1307,,,,
11, compund,1307,,,,
11, computations,1307,,,,
11, computerized,1307,,,,
11, conan,1307,,,,
11, condescending,1307,,,,
11, congresspersons,1307,,,,
11, congruent,1307,,,,
11, conrad,1307,,,,
11, consecrated,1307,,,,
11, consensys,1307,,,,
11, constituent,1307,,,,
11, consumes,1307,,,,
11, containers,1307,,,,
11, conversely,1307,,,,
11, convolution,1307,,,,
11, conway,1307,,,,
11, corey,1307,,,,
11, cornering,1307,,,,
11, corrective,1307,,,,
11, could've,1307,,,,
11, councils,1307,,,,
11, coverup,1307,,,,
11, cps,1307,,,,
11, cps.msu.edu,1307,,,,
11, craters,1307,,,,
11, crawford,1307,,,,
11, crescent,1307,,,,
11, crews,1307,,,,
11, crunching,1307,,,,
11, crushing,1307,,,,
11, crx,1307,,,,
11, cryptic,1307,,,,
11, cs.ruu.nl,1307,,,,
11, csc.albany.edu,1307,,,,
11, csc.canterbury.ac.nz,1307,,,,
11, cshow,1307,,,,
11, csmes.ncsl.nist.gov,1307,,,,
11, ctr,1307,,,,
11, cua.edu,1307,,,,
11, culprit,1307,,,,
11, culturally,1307,,,,
11, cunyvm.cuny.edu,1307,,,,
11, curfew,1307,,,,
11, customary,1307,,,,
11, cuyler,1307,,,,
11, cy779,1307,,,,
11, cylindrical,1307,,,,
11, dab,1307,,,,
11, dagger,1307,,,,
11, dans,1307,,,,
11, dar,1307,,,,
11, darby,1307,,,,
11, darned,1307,,,,
11, darrin,1307,,,,
11, darwin.sura.net,1307,,,,
11, dashed,1307,,,,
11, dbase,1307,,,,
11, dbernard,1307,,,,
11, dcookson,1307,,,,
11, dealer's,1307,,,,
11, def,1307,,,,
11, defaria,1307,,,,
11, degeneration,1307,,,,
11, delusional,1307,,,,
11, depended,1307,,,,
11, depo,1307,,,,
11, deprivation,1307,,,,
11, derivation,1307,,,,
11, designations,1307,,,,
11, deskwriter,1307,,,,
11, deterioration,1307,,,,
11, deutero,1307,,,,
11, devine,1307,,,,
11, dgf1,1307,,,,
11, dil.admin,1307,,,,
11, diminish,1307,,,,
11, diminishing,1307,,,,
11, directcolor,1307,,,,
11, disables,1307,,,,
11, disappearance,1307,,,,
11, disastrous,1307,,,,
11, disclaim,1307,,,,
11, discredited,1307,,,,
11, disney,1307,,,,
11, disputing,1307,,,,
11, disregarded,1307,,,,
11, dissent,1307,,,,
11, dissimilar,1307,,,,
11, distributable,1307,,,,
11, distrust,1307,,,,
11, djohnson,1307,,,,
11, dlc,1307,,,,
11, dlss2,1307,,,,
11, dolphins,1307,,,,
11, dome,1307,,,,
11, donuts,1307,,,,
11, dorm,1307,,,,
11, downey,1307,,,,
11, dressing,1307,,,,
11, drilled,1307,,,,
11, drowning,1307,,,,
11, dscomsa,1307,,,,
11, dsp2300,1307,,,,
11, duchesne,1307,,,,
11, duffey,1307,,,,
11, dumbest,1307,,,,
11, durability,1307,,,,
11, eastwood,1307,,,,
11, ecclesiastes,1307,,,,
11, ecumenical,1307,,,,
11, educators,1307,,,,
11, eeb1,1307,,,,
11, eecs.umich.edu,1307,,,,
11, eeg,1307,,,,
11, eerily,1307,,,,
11, eichel,1307,,,,
11, eighties,1307,,,,
11, ej,1307,,,,
11, ejv2j,1307,,,,
11, elaborated,1307,,,,
11, eldred,1307,,,,
11, electrostatic,1307,,,,
11, elitist,1307,,,,
11, elliott,1307,,,,
11, elliptical,1307,,,,
11, ellisun.sw.stratus.com,1307,,,,
11, elm,1307,,,,
11, elroy.uh.edu,1307,,,,
11, embarassment,1307,,,,
11, empower,1307,,,,
11, empted,1307,,,,
11, emptied,1307,,,,
11, enabler,1307,,,,
11, encouragement,1307,,,,
11, endemic,1307,,,,
11, endured,1307,,,,
11, envisioned,1307,,,,
11, enzymes,1307,,,,
11, eph,1307,,,,
11, epistemology,1307,,,,
11, eradicate,1307,,,,
11, erotic,1307,,,,
11, errno,1307,,,,
11, escalated,1307,,,,
11, escrows,1307,,,,
11, eternality,1307,,,,
11, ethnically,1307,,,,
11, evasive,1307,,,,
11, evolving,1307,,,,
11, examinations,1307,,,,
11, exceeded,1307,,,,
11, exemplary,1307,,,,
11, exert,1307,,,,
11, exited,1307,,,,
11, expander,1307,,,,
11, expendable,1307,,,,
11, exploitation,1307,,,,
11, exploits,1307,,,,
11, expound,1307,,,,
11, extendable,1307,,,,
11, extender,1307,,,,
11, extensible,1307,,,,
11, extortion,1307,,,,
11, ezra,1307,,,,
11, f22,1307,,,,
11, f301r,1307,,,,
11, fable,1307,,,,
11, fabricated,1307,,,,
11, fabrications,1307,,,,
11, factories,1307,,,,
11, faehl,1307,,,,
11, falkland,1307,,,,
11, falsehoods,1307,,,,
11, farms,1307,,,,
11, farrell,1307,,,,
11, fastball,1307,,,,
11, fatah,1307,,,,
11, fc.hp.com,1307,,,,
11, fer,1307,,,,
11, fiddle,1307,,,,
11, fidelity,1307,,,,
11, fido,1307,,,,
11, fielders,1307,,,,
11, file's,1307,,,,
11, finances,1307,,,,
11, fines,1307,,,,
11, fingertips,1307,,,,
11, firefight,1307,,,,
11, firemen,1307,,,,
11, flagship,1307,,,,
11, flake,1307,,,,
11, flamage,1307,,,,
11, flamebait,1307,,,,
11, fluent,1307,,,,
11, fmgs,1307,,,,
11, fogarty,1307,,,,
11, fogbound,1307,,,,
11, foresight,1307,,,,
11, forfeit,1307,,,,
11, forgery,1307,,,,
11, formaldehyde,1307,,,,
11, formulating,1307,,,,
11, forsake,1307,,,,
11, forte,1307,,,,
11, freenet,1307,,,,
11, frip.wv.tek.com,1307,,,,
11, fs,1307,,,,
11, fucked,1307,,,,
11, fulfil,1307,,,,
11, fundamentals,1307,,,,
11, fundy,1307,,,,
11, funniest,1307,,,,
11, futile,1307,,,,
11, galaxy.nsc.com,1307,,,,
11, galileo's,1307,,,,
11, gammas,1307,,,,
11, garching.mpg.de,1307,,,,
11, garfiel,1307,,,,
11, garner,1307,,,,
11, gauntlet,1307,,,,
11, gcs,1307,,,,
11, gearing,1307,,,,
11, gehenna,1307,,,,
11, gerhards,1307,,,,
11, gjp,1307,,,,
11, gleep,1307,,,,
11, glu,1307,,,,
11, goons,1307,,,,
11, goucher,1307,,,,
11, gpz,1307,,,,
11, grail,1307,,,,
11, grammatical,1307,,,,
11, graydon,1307,,,,
11, greyscale,1307,,,,
11, grieggs,1307,,,,
11, grubbing,1307,,,,
11, gsu0033,1307,,,,
11, gsusgi1,1307,,,,
11, guano,1307,,,,
11, gunduz,1307,,,,
11, gupta,1307,,,,
11, gusto,1307,,,,
11, guzzi,1307,,,,
11, gwynn,1307,,,,
11, halogen,1307,,,,
11, halsall,1307,,,,
11, hamburgers,1307,,,,
11, hancock,1307,,,,
11, hander,1307,,,,
11, handson,1307,,,,
11, happenned,1307,,,,
11, harley.tti.com,1307,,,,
11, harmonic,1307,,,,
11, harmoniously,1307,,,,
11, hartmann.austin.ibm.com,1307,,,,
11, hav,1307,,,,
11, hayesstw,1307,,,,
11, hc,1307,,,,
11, hds,1307,,,,
11, heathen,1307,,,,
11, heats,1307,,,,
11, heels,1307,,,,
11, heim,1307,,,,
11, helplessness,1307,,,,
11, henceforth,1307,,,,
11, herky.cs.uiowa.edu,1307,,,,
11, herrings,1307,,,,
11, hers,1307,,,,
11, hijaak,1307,,,,
11, hindered,1307,,,,
11, hinduism,1307,,,,
11, hiten,1307,,,,
11, hochreiter,1307,,,,
11, hof,1307,,,,
11, holiness,1307,,,,
11, homeruns,1307,,,,
11, homogeneous,1307,,,,
11, hopalonga,1307,,,,
11, horse's,1307,,,,
11, hou281,1307,,,,
11, households,1307,,,,
11, hpindda.cup.hp.com,1307,,,,
11, hpuerca.atl.hp.com,1307,,,,
11, hubcap,1307,,,,
11, humanities,1307,,,,
11, humorous,1307,,,,
11, hupp,1307,,,,
11, husak,1307,,,,
11, hydrocarbons,1307,,,,
11, hyperbole,1307,,,,
11, hyperhelp,1307,,,,
11, iapetus,1307,,,,
11, iftccu:talk.politics.guns,1307,,,,
11, iisi's,1307,,,,
11, illicit,1307,,,,
11, imperialism,1307,,,,
11, impersonal,1307,,,,
11, implimented,1307,,,,
11, imposition,1307,,,,
11, improbable,1307,,,,
11, impunity,1307,,,,
11, inception,1307,,,,
11, inclusive,1307,,,,
11, incompleteness,1307,,,,
11, indonesian,1307,,,,
11, indulge,1307,,,,
11, indyvax.iupui.edu,1307,,,,
11, inept,1307,,,,
11, inertia,1307,,,,
11, inferred,1307,,,,
11, infertility,1307,,,,
11, infringe,1307,,,,
11, ingested,1307,,,,
11, inhibitors,1307,,,,
11, input_image,1307,,,,
11, inquirer,1307,,,,
11, inscriptions,1307,,,,
11, inspire,1307,,,,
11, intending,1307,,,,
11, intensify,1307,,,,
11, interferes,1307,,,,
11, intersections,1307,,,,
11, intestines,1307,,,,
11, inventing,1307,,,,
11, inventions,1307,,,,
11, inviolability,1307,,,,
11, inward,1307,,,,
11, io.com,1307,,,,
11, ip02,1307,,,,
11, ipl.jpl.nasa.gov,1307,,,,
11, is.morgan.com,1307,,,,
11, isga,1307,,,,
11, island.com,1307,,,,
11, iss,1307,,,,
11, issuance,1307,,,,
11, itraconazole,1307,,,,
11, iu,1307,,,,
11, ixi,1307,,,,
11, j9b,1307,,,,
11, jack's,1307,,,,
11, jacobson,1307,,,,
11, jaw,1307,,,,
11, jeezus,1307,,,,
11, jefferies,1307,,,,
11, jewelry,1307,,,,
11, jfh,1307,,,,
11, jhupp,1307,,,,
11, jk87377,1307,,,,
11, jnielsen,1307,,,,
11, jordanians,1307,,,,
11, journalism.indiana.edu,1307,,,,
11, jth,1307,,,,
11, ju,1307,,,,
11, judgemental,1307,,,,
11, jumpered,1307,,,,
11, jumpy,1307,,,,
11, jw,1307,,,,
11, k4,1307,,,,
11, kadett's,1307,,,,
11, kaliningrad,1307,,,,
11, katz,1307,,,,
11, kelso,1307,,,,
11, kenwood,1307,,,,
11, kepley,1307,,,,
11, keyphrase,1307,,,,
11, kibbutzim,1307,,,,
11, kinetic,1307,,,,
11, kingdoms,1307,,,,
11, kleinpaste,1307,,,,
11, kmembry,1307,,,,
11, kocur,1307,,,,
11, kolker,1307,,,,
11, komotini,1307,,,,
11, kopel,1307,,,,
11, kotcf,1307,,,,
11, kotnml,1307,,,,
11, kotpp,1307,,,,
11, kron,1307,,,,
11, kssimon,1307,,,,
11, labelling,1307,,,,
11, labview,1307,,,,
11, lamar.colostate.edu,1307,,,,
11, landlords,1307,,,,
11, landmark,1307,,,,
11, laudicina,1307,,,,
11, lbx,1307,,,,
11, learnt,1307,,,,
11, leblanc,1307,,,,
11, leetch,1307,,,,
11, lefthanded,1307,,,,
11, lehman.com,1307,,,,
11, lenny,1307,,,,
11, lick.ucsc.edu,1307,,,,
11, lidstrom,1307,,,,
11, lind,1307,,,,
11, ling,1307,,,,
11, linn,1307,,,,
11, listens,1307,,,,
11, literate,1307,,,,
11, lll,1307,,,,
11, lofton,1307,,,,
11, lossy,1307,,,,
11, lowering,1307,,,,
11, ltm1,1307,,,,
11, lutherans,1307,,,,
11, m.a,1307,,,,
11, m.s,1307,,,,
11, m1,1307,,,,
11, m5s,1307,,,,
11, mac.bigot,1307,,,,
11, mach32,1307,,,,
11, machine's,1307,,,,
11, mahi,1307,,,,
11, makarov,1307,,,,
11, makefiles,1307,,,,
11, mal,1307,,,,
11, maltron,1307,,,,
11, mamedov,1307,,,,
11, manager's,1307,,,,
11, mania,1307,,,,
11, manifests,1307,,,,
11, mark's,1307,,,,
11, marquette,1307,,,,
11, master's,1307,,,,
11, masturbation,1307,,,,
11, matmcinn,1307,,,,
11, mbyets,1307,,,,
11, mcclaryc5snpq.kb1,1307,,,,
11, mcnc,1307,,,,
11, mdw33310,1307,,,,
11, medicare,1307,,,,
11, meditation,1307,,,,
11, mefloquine,1307,,,,
11, meir,1307,,,,
11, melrose,1307,,,,
11, menace,1307,,,,
11, menachem,1307,,,,
11, mercenary,1307,,,,
11, meridian,1307,,,,
11, merlin,1307,,,,
11, messing,1307,,,,
11, metallurgy,1307,,,,
11, metzenbaum,1307,,,,
11, mhs.unc.edu,1307,,,,
11, mi6,1307,,,,
11, mich,1307,,,,
11, michelsen,1307,,,,
11, micropolis,1307,,,,
11, microscopic,1307,,,,
11, microseconds,1307,,,,
11, mikes,1307,,,,
11, militiamen,1307,,,,
11, millipedes,1307,,,,
11, milliseconds,1307,,,,
11, miniscule,1307,,,,
11, minn,1307,,,,
11, mintaka.lcs.mit.edu,1307,,,,
11, mira,1307,,,,
11, miraculously,1307,,,,
11, missionaries,1307,,,,
11, mitsumi,1307,,,,
11, mjr,1307,,,,
11, mkentry,1307,,,,
11, mkhan,1307,,,,
11, modeler,1307,,,,
11, modulated,1307,,,,
11, molotov,1307,,,,
11, montuno,1307,,,,
11, mopar,1307,,,,
11, morocco,1307,,,,
11, morrison,1307,,,,
11, mort,1307,,,,
11, moses.atc.ll.mit.edu,1307,,,,
11, msfc,1307,,,,
11, msunde01,1307,,,,
11, mts,1307,,,,
11, mufflers,1307,,,,
11, multifinder,1307,,,,
11, mushrooms,1307,,,,
11, musician,1307,,,,
11, muslimzade,1307,,,,
11, mussina,1307,,,,
11, muzzle,1307,,,,
11, naomi,1307,,,,
11, narrative,1307,,,,
11, nasda,1307,,,,
11, nashville,1307,,,,
11, nasp,1307,,,,
11, ndd,1307,,,,
11, neighbouring,1307,,,,
11, nessie.cs.id.ethz.ch,1307,,,,
11, netlib,1307,,,,
11, netter,1307,,,,
11, newfoundland,1307,,,,
11, news.clarkson.edu,1307,,,,
11, news.uiowa.edu,1307,,,,
11, nic.switch.ch,1307,,,,
11, niche,1307,,,,
11, nicholson,1307,,,,
11, nighthawk,1307,,,,
11, nl.oracle.com,1307,,,,
11, noaa,1307,,,,
11, noao,1307,,,,
11, noao.edu,1307,,,,
11, nobles,1307,,,,
11, nonexistent,1307,,,,
11, nordic,1307,,,,
11, novels,1307,,,,
11, nsfnet,1307,,,,
11, nsipo.nasa.gov,1307,,,,
11, nssdca.gsfc.nasa.gov,1307,,,,
11, nynexst.com,1307,,,,
11, nyu.edu,1307,,,,
11, nyy,1307,,,,
11, obedient,1307,,,,
11, objectionable,1307,,,,
11, obligatory,1307,,,,
11, oblivious,1307,,,,
11, obscured,1307,,,,
11, occupiers,1307,,,,
11, oclock,1307,,,,
11, odbc,1307,,,,
11, odyssey,1307,,,,
11, oj,1307,,,,
11, olav,1307,,,,
11, olsen,1307,,,,
11, ons,1307,,,,
11, oop,1307,,,,
11, opaque,1307,,,,
11, oracle.com,1307,,,,
11, orgasm,1307,,,,
11, orientations,1307,,,,
11, orthopedic,1307,,,,
11, otherrealms,1307,,,,
11, outcry,1307,,,,
11, outskirts,1307,,,,
11, oversee,1307,,,,
11, oversized,1307,,,,
11, oversteer,1307,,,,
11, overworked,1307,,,,
11, p.p.s,1307,,,,
11, p23,1307,,,,
11, p_c,1307,,,,
11, pacify,1307,,,,
11, paintbrush,1307,,,,
11, pamphlets,1307,,,,
11, pannel,1307,,,,
11, panther.bears,1307,,,,
11, part1,1307,,,,
11, partying,1307,,,,
11, paryavi,1307,,,,
11, passers,1307,,,,
11, passwd,1307,,,,
11, patchlevel,1307,,,,
11, pathological,1307,,,,
11, patient's,1307,,,,
11, paved,1307,,,,
11, peaks,1307,,,,
11, peanuts,1307,,,,
11, pearl,1307,,,,
11, peeing,1307,,,,
11, peek,1307,,,,
11, penetrated,1307,,,,
11, pepsi,1307,,,,
11, performances,1307,,,,
11, periodicals,1307,,,,
11, perpetrator,1307,,,,
11, persevere,1307,,,,
11, persistence,1307,,,,
11, perverts,1307,,,,
11, petr,1307,,,,
11, pharvey,1307,,,,
11, phornprapha,1307,,,,
11, photographed,1307,,,,
11, piercing,1307,,,,
11, pilate,1307,,,,
11, pittsburgh's,1307,,,,
11, pixar,1307,,,,
11, pjs269,1307,,,,
11, plantier,1307,,,,
11, planting,1307,,,,
